slug,url,status,bytes,path
improving-grievance-redressal-system-for-service-delivery-lessons-and-learnings-from-sehat-sahulat-program-ssp,https://file.pide.org.pk/pdfpideresearch/rr-214-improving-grievance-redressal-system-for-service-delivery-lessons-and-learnings-from-sehat-sahulat-program-ssp.pdf,already_present,10105117,pdfs/2024/12/rr-214-improving-grievance-redressal-system-for-service-delivery-lessons-and-learnings-from-sehat-sahulat-program-ssp.pdf
rethink-the-university,https://file.pide.org.pk/pdfpideinpress/pip-rethink-the-university.pdf,already_present,715466,pdfs/2024/12/pip-rethink-the-university.pdf
media-coverage-future-on-wheels-policy-brief,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-future-on-wheels-policy-brief.pdf,already_present,1546639,pdfs/2024/12/pip-media-coverage-future-on-wheels-policy-brief.pdf
pakistans-lifeline-for-survival,https://file.pide.org.pk/pdfpideinpress/pip-pakistans-lifeline-for-survival.pdf,already_present,593859,pdfs/2024/12/pip-pakistans-lifeline-for-survival.pdf
future-on-wheels,https://file.pide.org.pk/pdfpideresearch/pv-45-future-on-wheels.pdf,already_present,23829021,pdfs/2024/12/pv-45-future-on-wheels.pdf
from-ashes-to-assets,https://file.pide.org.pk/pdfpideinpress/pip-from-ashes-to-assets.pdf,already_present,613499,pdfs/2024/12/pip-from-ashes-to-assets.pdf
fiscal-policy-and-austerity-in-pakistan-reduce-expenditures-or-raise-taxes,https://file.pide.org.pk/pdfpideresearch/kb-130-fiscal-policy-and-austerity-in-pakistan-reduce-expenditures-or-raise-taxes.pdf,already_present,2078687,pdfs/2024/11/kb-130-fiscal-policy-and-austerity-in-pakistan-reduce-expenditures-or-raise-taxes.pdf
fiscal-policy-and-austerity-in-pakistan-reduce-expenditures-or-raise-taxes,https://www.finance.gov.pk/circulars/circular_15072021.pdf,external_citation,0,
fiscal-policy-and-austerity-in-pakistan-reduce-expenditures-or-raise-taxes,https://www.finance.gov.pk/circulars/circular_07072022_1.pdf,external_citation,0,
fiscal-policy-and-austerity-in-pakistan-reduce-expenditures-or-raise-taxes,https://www.ilo.org/wcmsp5/groups/public/---asia/---ro-bangkok/---ilo-islamabad/documents/briefingnote/wcms_893724.pdf,external_citation,0,
fiscal-policy-and-austerity-in-pakistan-reduce-expenditures-or-raise-taxes,https://download1.fbr.gov.pk/Docs/20237211773220909CircularNo.02of2023-24.pdf,external_citation,0,
gvcs-and-trade-reforms,https://file.pide.org.pk/pdfpideresearch/kb-129-gvcs-and-trade-reforms.pdf,already_present,1192849,pdfs/2024/11/kb-129-gvcs-and-trade-reforms.pdf
gvcs-and-trade-reforms,https://www.sbp.org.pk/reports/quarterly/fy20/First/Special-Section-1.pdf,external_citation,0,
unlocking-the-potential-of-pakistans-fisheries-sector,https://file.pide.org.pk/pdfpideinpress/pip-unlocking-the-potential-of-pakistans-fisheries-sector.pdf,already_present,643838,pdfs/2024/11/pip-unlocking-the-potential-of-pakistans-fisheries-sector.pdf
turn-trash-to-treasure,https://file.pide.org.pk/pdfpideinpress/pip-turn-trash-to-treasure.pdf,already_present,744831,pdfs/2024/11/pip-turn-trash-to-treasure.pdf
immovable-property-rights-a-case-for-law-reforms-in-punjab,https://file.pide.org.pk/pdfpideresearch/rr-213-2024-immovable-property-rights-a-case-for-law-reforms-in-punjab.pdf,already_present,5224138,pdfs/2024/11/rr-213-2024-immovable-property-rights-a-case-for-law-reforms-in-punjab.pdf
blushing-golden-apples,https://file.pide.org.pk/pdfpideinpress/pip-blushing-golden-apples.pdf,already_present,698545,pdfs/2024/11/pip-blushing-golden-apples.pdf
pakistans-economic-opportunities-in-the-sco,https://file.pide.org.pk/pdfpideinpress/pip-pakistans-economic-opportunities-in-the-sco.pdf,already_present,626008,pdfs/2024/10/pip-pakistans-economic-opportunities-in-the-sco.pdf
fleeting-calm-here-comes-the-smog,https://file.pide.org.pk/pdfpideinpress/pip-fleeting-calm-here-comes-the-smog.pdf,already_present,656144,pdfs/2024/10/pip-fleeting-calm-here-comes-the-smog.pdf
unveiling-the-smog-crisis-solutions-ahead,https://file.pide.org.pk/pdfpideresearch/rr-unveiling-the-smog-crisis-solutions-ahead.pdf,already_present,20943111,pdfs/2024/10/rr-unveiling-the-smog-crisis-solutions-ahead.pdf
pides-vision-for-reforming-agricultural-markets,https://file.pide.org.pk/pdfpideinpress/pip-pides-vision-for-reforming-agricultural-markets.pdf,already_present,674518,pdfs/2024/10/pip-pides-vision-for-reforming-agricultural-markets.pdf
brain-drain-in-pakistan-analyzing-trend-causes-and-consequences,https://file.pide.org.pk/pdfpideresearch/book-60-14-brain-drain-in-pakistan-analyzing-trend-causes-and-consequences.pdf,already_present,259890,pdfs/2024/10/book-60-14-brain-drain-in-pakistan-analyzing-trend-causes-and-consequences.pdf
transforming-education-in-pakistan-pides-research-perspectives,https://file.pide.org.pk/pdfpideresearch/book-60-15-transforming-education-in-pakistan-pides-research.pdf,already_present,306581,pdfs/2024/10/book-60-15-transforming-education-in-pakistan-pides-research.pdf
analysis-of-research-and-development-in-pakistan,https://file.pide.org.pk/pdfpideresearch/book-60-16-analysis-of-research-and-development-in-pakistan.pdf,already_present,234707,pdfs/2024/10/book-60-16-analysis-of-research-and-development-in-pakistan.pdf
energy-policy-directions-seeking-the-right-path,https://file.pide.org.pk/pdfpideresearch/book-60-17-energy-policy-directions-seeking-the-right-path.pdf,already_present,539275,pdfs/2024/10/book-60-17-energy-policy-directions-seeking-the-right-path.pdf
pides-vision-on-environmental-issues,https://file.pide.org.pk/pdfpideresearch/book-60-18-pides-vision-on-environmental-issues-a-concise.pdf,already_present,282217,pdfs/2024/10/book-60-18-pides-vision-on-environmental-issues-a-concise.pdf
celebrating-five-years-of-reason-rigor-research,https://file.pide.org.pk/pdfpideresearch/book-celebrating-five-years-of-reason-rigor-research.pdf,already_present,11319013,pdfs/2024/10/book-celebrating-five-years-of-reason-rigor-research.pdf
unlocking-state-captured-real-estate,https://file.pide.org.pk/pdfpideresearch/book-60-19-unlocking-state-captured-real-estate.pdf,already_present,409644,pdfs/2024/10/book-60-19-unlocking-state-captured-real-estate.pdf
unlocking-state-captured-real-estate,https://file.pide.org.pk/pdfpideresearch/rr-unlocking-state-captured-real-estate%E2%80%93the-case-of-islamabad.pdf,already_present,19619198,pdfs/2024/10/rr-unlocking-state-captured-real-estate%E2%80%93the-case-of-islamabad.pdf
misunderstanding-markets-the-case-for-a-market-friendly-government-in-pakistan,https://file.pide.org.pk/pdfpideresearch/book-60-20-misunderstanding-markets-the-case-for-a-market-friendly-government.pdf,already_present,321387,pdfs/2024/10/book-60-20-misunderstanding-markets-the-case-for-a-market-friendly-government.pdf
pides-prescription-for-better-agriculture-in-pakistan,https://file.pide.org.pk/pdfpideresearch/book-60-21-pides-prescription-for-better-agriculture-in-pakistan.pdf,already_present,181033,pdfs/2024/10/book-60-21-pides-prescription-for-better-agriculture-in-pakistan.pdf
key-takeaways-from-research-on-cities,https://file.pide.org.pk/pdfpideresearch/book-60-22-key-takeaways-from-research-on-cities.pdf,already_present,260256,pdfs/2024/10/book-60-22-key-takeaways-from-research-on-cities.pdf
doing-development-better-2,https://file.pide.org.pk/pdfpideresearch/book-60-01-doing-development-better.pdf,already_present,236413,pdfs/2024/10/book-60-01-doing-development-better.pdf
reer-as-a-measure-of-exchange-rate-misalignment,https://file.pide.org.pk/pdfpideresearch/book-60-02-reer-as-a-measure-of-exchange-rate-misalignment.pdf,already_present,724052,pdfs/2024/10/book-60-02-reer-as-a-measure-of-exchange-rate-misalignment.pdf
export-subsidies-and-import-substitution-steering-mercantilism-in-the-modern-time,https://file.pide.org.pk/pdfpideresearch/book-60-03-export-subsidies-and-import-substitution-steering.pdf,already_present,290591,pdfs/2024/10/book-60-03-export-subsidies-and-import-substitution-steering.pdf
assessing-fiscal-resource-distribution-in-pakistan-the-nfc-awards,https://file.pide.org.pk/pdfpideresearch/book-60-04-assessing-fiscal-resource-distribution-in-pakistan.pdf,already_present,261563,pdfs/2024/10/book-60-04-assessing-fiscal-resource-distribution-in-pakistan.pdf
a-case-for-domestic-commerce-led-growth,https://file.pide.org.pk/pdfpideresearch/book-60-05-a-case-for-domestic-commerce-led-growth.pdf,already_present,735297,pdfs/2024/10/book-60-05-a-case-for-domestic-commerce-led-growth.pdf
the-import-substitution-policy-and-strong-domestic-commerce-case-study-of-mobile-phones,https://file.pide.org.pk/pdfpideresearch/book-60-06-the-import-substitution-policy-and-strong-domestic.pdf,already_present,351621,pdfs/2024/10/book-60-06-the-import-substitution-policy-and-strong-domestic.pdf
hard-vs-soft-infrastructure-blue-print-of-paradigm-shift,https://file.pide.org.pk/pdfpideresearch/book-60-23-hard-vs-soft-infrastructure-blue-print-of-paradigm-shift.pdf,already_present,262621,pdfs/2024/10/book-60-23-hard-vs-soft-infrastructure-blue-print-of-paradigm-shift.pdf
sludge-economy-of-pakistan-a-dynamic-cge-sludge-framework,https://file.pide.org.pk/pdfpideresearch/book-60-07-sludge-economy-of-pakistan-a-dynamic-cge-sludge-framework.pdf,already_present,359095,pdfs/2024/10/book-60-07-sludge-economy-of-pakistan-a-dynamic-cge-sludge-framework.pdf
stunted-seth-state-owned-companies,https://file.pide.org.pk/pdfpideresearch/book-60-08-stunted-seth-state-owned-companies.pdf,already_present,301740,pdfs/2024/10/book-60-08-stunted-seth-state-owned-companies.pdf
business-community-problems-in-pakistan-an-overview,https://file.pide.org.pk/pdfpideresearch/book-60-09-business-community-problems-in-pakistan-an-overview.pdf,already_present,168870,pdfs/2024/10/book-60-09-business-community-problems-in-pakistan-an-overview.pdf
seth-owned-unlisted-non-corporatised-stagnant-enterprises-of-pakistan,https://file.pide.org.pk/pdfpideresearch/book-60-10-seth-owned-unlisted-non-corporatized-stagnant-enterprises.pdf,already_present,391000,pdfs/2024/10/book-60-10-seth-owned-unlisted-non-corporatized-stagnant-enterprises.pdf
the-paradox-of-elite-capture-a-double-edged-sword,https://file.pide.org.pk/pdfpideresearch/book-60-11-the-paradox-of-elite-capture-a-double-edged-sword.pdf,already_present,190746,pdfs/2024/10/book-60-11-the-paradox-of-elite-capture-a-double-edged-sword.pdf
opportunities-not-relief,https://file.pide.org.pk/pdfpideresearch/book-60-12-opportunities-not-relief.pdf,already_present,224881,pdfs/2024/10/book-60-12-opportunities-not-relief.pdf
internet-for-all-a-vision-and-a-mission,https://file.pide.org.pk/pdfpideresearch/book-60-13-internet-for-all-a-vision-and-a-mission.pdf,already_present,368340,pdfs/2024/10/book-60-13-internet-for-all-a-vision-and-a-mission.pdf
urban-engines-or-elite-enclaves-a-reflection-on-pides-insights,https://file.pide.org.pk/pdfpideresearch/book-60-24-urban-engines-or-elite-enclaves-a-reflection.pdf,already_present,486848,pdfs/2024/10/book-60-24-urban-engines-or-elite-enclaves-a-reflection.pdf
reshape-cities-into-economic-machines,https://file.pide.org.pk/pdfpideresearch/book-60-25-reshape-cities-into-economic-machines.pdf,already_present,246179,pdfs/2024/10/book-60-25-reshape-cities-into-economic-machines.pdf
people-versus-cars-rethinking-pakistans-urban-mobility,https://file.pide.org.pk/pdfpideresearch/book-60-26-people-versus-cars-rethinking-pakistans-urban.pdf,already_present,698476,pdfs/2024/10/book-60-26-people-versus-cars-rethinking-pakistans-urban.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/issue/pdr-2024-v63i3.pdf,already_present,5398215,pdfs/2024/10/pdr-2024-v63i3.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/2024/357-382.pdf,already_present,938853,pdfs/2024/10/357-382.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/2024/383-398.pdf,already_present,773006,pdfs/2024/10/383-398.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/2024/399-416.pdf,already_present,629901,pdfs/2024/10/399-416.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/2024/417-428.pdf,already_present,619971,pdfs/2024/10/417-428.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/2024/429-448.pdf,already_present,667814,pdfs/2024/10/429-448.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/2024/449-462.pdf,already_present,664034,pdfs/2024/10/449-462.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/2024/463-474.pdf,already_present,307248,pdfs/2024/10/463-474.pdf
vol-63-no-3-2024,https://file.pide.org.pk/pdfpdr/2024/475-477.pdf,already_present,126141,pdfs/2024/10/475-477.pdf
building-bridges,https://file.pide.org.pk/pdfpideinpress/pip-building-bridges.pdf,already_present,611047,pdfs/2024/10/pip-building-bridges.pdf
pakistans-stunted-business-landscape-needs-a-revamp,https://file.pide.org.pk/pdfpideinpress/pip-pakistans-stunted-business-landscape-needs-a-revamp.pdf,already_present,756418,pdfs/2024/10/pip-pakistans-stunted-business-landscape-needs-a-revamp.pdf
why-the-sco-meeting-matters,https://file.pide.org.pk/pdfpideinpress/pip-why-the-sco-meeting-matters.pdf,already_present,555475,pdfs/2024/10/pip-why-the-sco-meeting-matters.pdf
lifeline-of-balochistan,https://file.pide.org.pk/pdfpideinpress/pip-lifeline-of-balochistan.pdf,already_present,652602,pdfs/2024/10/pip-lifeline-of-balochistan.pdf
reimagining-the-poverty-debate,https://file.pide.org.pk/pdfpideinpress/pip-reimagining-the-poverty-debate.pdf,already_present,600269,pdfs/2024/10/pip-reimagining-the-poverty-debate.pdf
pakistans-population-boom-shaping-a-future-powerhouse,https://file.pide.org.pk/pdfpideinpress/pip-pakistans-population-boom-shaping-a-future-powerhouse.pdf,already_present,624234,pdfs/2024/10/pip-pakistans-population-boom-shaping-a-future-powerhouse.pdf
media-coverage-pide-festschrift-celebrating-five-years-of-reason-rigor-research,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-pide-festschrift-celebrating-five-years-of-reason-rigor-research.pdf,already_present,1553714,pdfs/2024/10/pip-media-coverage-pide-festschrift-celebrating-five-years-of-reason-rigor-research.pdf
driving-backwards-what-is-wrong-with-pakistans-automobile-industry,https://file.pide.org.pk/pdfpideresearch/book-driving-backwards-what-is-wrong-with-pakistans-automobile-industry.pdf,already_present,17250213,pdfs/2024/10/book-driving-backwards-what-is-wrong-with-pakistans-automobile-industry.pdf
the-untapped-value-of-water,https://file.pide.org.pk/pdfpideinpress/pip-the-untapped-value-of-water.pdf,already_present,644846,pdfs/2024/10/pip-the-untapped-value-of-water.pdf
brain-drain-in-pakistan-causes-consequences-and-way-forward,https://file.pide.org.pk/pdfpideinpress/pip-brain-drain-in-pakistan-causes-consequences-and-way-forward.pdf,already_present,565601,pdfs/2024/10/pip-brain-drain-in-pakistan-causes-consequences-and-way-forward.pdf
investigating-the-role-of-formal-credit-in-promoting-rural-regional-transformation-in-pakistan-suggestions-and-way-forward,https://file.pide.org.pk/pdfpideresearch/pv-2024-investigating-the-role-of-formal-credit-in-promoting-rural-regional-transformation-in-pakistan-suggestions-and-way-forward.pdf,already_present,806728,pdfs/2024/10/pv-2024-investigating-the-role-of-formal-credit-in-promoting-rural-regional-transformation-in-pakistan-suggestions-and-way-forward.pdf
special-policy-supplement,https://file.pide.org.pk/pdfpdr/issue/pdr-2024-special-policy-supplement.pdf,already_present,7909702,pdfs/2024/10/pdr-2024-special-policy-supplement.pdf
special-policy-supplement,https://file.pide.org.pk/pdfpdr/2024/special-policy-supplement/1-8.pdf,already_present,540060,pdfs/2024/10/1-8.pdf
special-policy-supplement,https://file.pide.org.pk/pdfpdr/2024/special-policy-supplement/9-12.pdf,already_present,333675,pdfs/2024/10/9-12.pdf
special-policy-supplement,https://file.pide.org.pk/pdfpdr/2024/special-policy-supplement/13-16.pdf,already_present,412769,pdfs/2024/10/13-16.pdf
special-policy-supplement,https://file.pide.org.pk/pdfpdr/2024/special-policy-supplement/17-20.pdf,already_present,379675,pdfs/2024/10/17-20.pdf
special-policy-supplement,https://file.pide.org.pk/pdfpdr/2024/special-policy-supplement/21-24.pdf,already_present,358465,pdfs/2024/10/21-24.pdf
special-policy-supplement,https://file.pide.org.pk/pdfpdr/2024/special-policy-supplement/25-32.pdf,already_present,621610,pdfs/2024/10/25-32.pdf
special-policy-supplement,https://file.pide.org.pk/pdfpdr/2024/special-policy-supplement/33-40.pdf,already_present,646439,pdfs/2024/10/33-40.pdf
